trial_id,extinction_year,primary_cause,subcategory,project_rebase
44544,466.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44545,487.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44546,382.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44547,299.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44548,336.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44549,277.1,Biosphere Collapse,Cascading Trophic Failure,True
44550,341.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44551,577.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44552,406.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44553,261.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44554,411.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44555,425.1,Biosphere Collapse,Pollinator Network Failure,True
44556,326.5,Biosphere Collapse,Cascading Trophic Failure,True
44557,379.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44558,308.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44559,351.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44560,424.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44561,195.4,Biosphere Collapse,Cascading Trophic Failure,True
44562,514.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44563,363.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44564,387.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44565,428.7,Biosphere Collapse,Cascading Trophic Failure,True
44566,147.6,Biosphere Collapse,Cascading Trophic Failure,True
44567,366.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44568,395.2,Biosphere Collapse,Cascading Trophic Failure,True
44569,157.0,Biosphere Collapse,Cascading Trophic Failure,True
44570,374.7,Biosphere Collapse,Pollinator Network Failure,True
44571,397.0,Biosphere Collapse,Pollinator Network Failure,True
44572,316.1,Biosphere Collapse,Pollinator Network Failure,True
44573,306.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44574,469.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44575,335.0,Biosphere Collapse,Pollinator Network Failure,True
44576,396.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44577,430.6,Biosphere Collapse,Pollinator Network Failure,True
44578,422.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44579,326.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44580,407.3,Biosphere Collapse,Pollinator Network Failure,True
44581,342.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44582,406.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44583,337.7,Biosphere Collapse,Cascading Trophic Failure,True
44584,165.4,Biosphere Collapse,Cascading Trophic Failure,True
44585,363.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44586,297.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44587,219.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44588,549.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44589,535.2,Biosphere Collapse,Pollinator Network Failure,True
44590,512.5,Biosphere Collapse,Pollinator Network Failure,True
44591,234.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44592,361.6,Biosphere Collapse,Cascading Trophic Failure,True
44593,171.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44594,376.6,Biosphere Collapse,Cascading Trophic Failure,True
44595,476.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44596,474.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44597,205.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44598,395.4,Biosphere Collapse,Cascading Trophic Failure,True
44599,191.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44600,311.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44601,421.4,Biosphere Collapse,Cascading Trophic Failure,True
44602,309.5,Biosphere Collapse,Cascading Trophic Failure,True
44603,486.4,Biosphere Collapse,Cascading Trophic Failure,True
44604,383.2,Biosphere Collapse,Pollinator Network Failure,True
44605,378.9,Biosphere Collapse,Cascading Trophic Failure,True
44606,382.2,Biosphere Collapse,Cascading Trophic Failure,True
44607,370.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44608,379.8,Biosphere Collapse,Pollinator Network Failure,True
44609,429.5,Biosphere Collapse,Pollinator Network Failure,True
44610,437.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44611,363.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44612,317.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44613,616.7,Biosphere Collapse,Pollinator Network Failure,True
44614,233.0,Biosphere Collapse,Pollinator Network Failure,True
44615,584.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44616,390.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44617,365.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44618,461.8,Biosphere Collapse,Cascading Trophic Failure,True
44619,325.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44620,443.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44621,305.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44622,339.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44623,454.4,Biosphere Collapse,Cascading Trophic Failure,True
44624,310.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44625,335.3,Biosphere Collapse,Cascading Trophic Failure,True
44626,474.1,Biosphere Collapse,Pollinator Network Failure,True
44627,356.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44628,406.2,Biosphere Collapse,Cascading Trophic Failure,True
44629,371.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44630,419.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44631,299.4,Biosphere Collapse,Pollinator Network Failure,True
44632,237.7,Biosphere Collapse,Pollinator Network Failure,True
44633,328.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44634,314.7,Biosphere Collapse,Pollinator Network Failure,True
44635,459.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44636,336.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44637,420.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44638,201.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44639,335.0,Biosphere Collapse,Pollinator Network Failure,True
44640,310.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44641,331.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44642,424.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44643,313.9,Biosphere Collapse,Pollinator Network Failure,True
44644,288.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44645,425.7,Biosphere Collapse,Cascading Trophic Failure,True
44646,338.8,Biosphere Collapse,Pollinator Network Failure,True
44647,228.2,Biosphere Collapse,Cascading Trophic Failure,True
44648,266.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44649,291.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44650,357.0,Biosphere Collapse,Pollinator Network Failure,True
44651,509.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44652,330.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44653,318.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44654,318.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44655,496.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44656,512.0,Biosphere Collapse,Cascading Trophic Failure,True
44657,338.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44658,350.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44659,271.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44660,333.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44661,319.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44662,368.3,Biosphere Collapse,Cascading Trophic Failure,True
44663,331.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44664,355.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44665,304.0,Biosphere Collapse,Pollinator Network Failure,True
44666,406.0,Biosphere Collapse,Pollinator Network Failure,True
44667,555.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44668,317.4,Biosphere Collapse,Cascading Trophic Failure,True
44669,309.2,Biosphere Collapse,Cascading Trophic Failure,True
44670,366.4,Biosphere Collapse,Cascading Trophic Failure,True
44671,314.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44672,590.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44673,520.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44674,271.0,Biosphere Collapse,Pollinator Network Failure,True
44675,177.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44676,320.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44677,497.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44678,438.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44679,429.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44680,296.7,Biosphere Collapse,Cascading Trophic Failure,True
44681,346.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44682,432.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44683,404.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44684,397.5,Biosphere Collapse,Pollinator Network Failure,True
44685,227.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44686,355.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44687,384.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44688,406.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44689,553.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44690,331.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44691,306.0,Biosphere Collapse,Cascading Trophic Failure,True
44692,474.4,Biosphere Collapse,Cascading Trophic Failure,True
44693,354.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44694,222.9,Biosphere Collapse,Cascading Trophic Failure,True
44695,412.0,Biosphere Collapse,Pollinator Network Failure,True
44696,342.2,Biosphere Collapse,Pollinator Network Failure,True
44697,566.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44698,205.9,Biosphere Collapse,Cascading Trophic Failure,True
44699,229.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44700,267.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44701,468.9,Biosphere Collapse,Pollinator Network Failure,True
44702,379.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44703,343.0,Biosphere Collapse,Cascading Trophic Failure,True
44704,338.8,Biosphere Collapse,Pollinator Network Failure,True
44705,400.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44706,424.7,Biosphere Collapse,Cascading Trophic Failure,True
44707,322.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44708,324.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44709,371.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44710,184.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44711,470.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44712,377.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44713,424.6,Biosphere Collapse,Pollinator Network Failure,True
44714,441.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44715,301.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44716,339.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44717,369.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44718,448.1,Biosphere Collapse,Pollinator Network Failure,True
44719,430.1,Biosphere Collapse,Pollinator Network Failure,True
44720,352.1,Biosphere Collapse,Cascading Trophic Failure,True
44721,388.8,Biosphere Collapse,Pollinator Network Failure,True
44722,224.3,Biosphere Collapse,Cascading Trophic Failure,True
44723,438.4,Biosphere Collapse,Cascading Trophic Failure,True
44724,376.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44725,404.2,Biosphere Collapse,Pollinator Network Failure,True
44726,320.9,Biosphere Collapse,Cascading Trophic Failure,True
44727,552.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44728,269.8,Biosphere Collapse,Pollinator Network Failure,True
44729,302.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44730,434.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44731,169.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44732,137.8,Biosphere Collapse,Pollinator Network Failure,True
44733,356.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44734,373.0,Biosphere Collapse,Cascading Trophic Failure,True
44735,348.2,Biosphere Collapse,Pollinator Network Failure,True
44736,552.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44737,255.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44738,448.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44739,146.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44740,384.4,Biosphere Collapse,Cascading Trophic Failure,True
44741,384.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44742,475.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44743,325.5,Biosphere Collapse,Cascading Trophic Failure,True
44744,333.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44745,478.0,Biosphere Collapse,Pollinator Network Failure,True
44746,288.0,Biosphere Collapse,Pollinator Network Failure,True
44747,314.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44748,209.5,Biosphere Collapse,Pollinator Network Failure,True
44749,251.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44750,504.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44751,238.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44752,329.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44753,294.1,Biosphere Collapse,Cascading Trophic Failure,True
44754,484.8,Biosphere Collapse,Cascading Trophic Failure,True
44755,515.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44756,348.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44757,515.5,Biosphere Collapse,Cascading Trophic Failure,True
44758,300.5,Biosphere Collapse,Cascading Trophic Failure,True
44759,311.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44760,364.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44761,360.5,Biosphere Collapse,Pollinator Network Failure,True
44762,283.5,Biosphere Collapse,Cascading Trophic Failure,True
44763,233.7,Biosphere Collapse,Cascading Trophic Failure,True
44764,507.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44765,605.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44766,330.0,Biosphere Collapse,Cascading Trophic Failure,True
44767,304.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44768,487.3,Biosphere Collapse,Cascading Trophic Failure,True
44769,374.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44770,455.3,Biosphere Collapse,Cascading Trophic Failure,True
44771,394.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44772,313.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44773,315.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44774,329.3,Biosphere Collapse,Pollinator Network Failure,True
44775,404.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44776,382.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44777,278.9,Biosphere Collapse,Cascading Trophic Failure,True
44778,606.6,Biosphere Collapse,Cascading Trophic Failure,True
44779,380.7,Biosphere Collapse,Cascading Trophic Failure,True
44780,540.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44781,155.4,Biosphere Collapse,Cascading Trophic Failure,True
44782,442.0,Biosphere Collapse,Cascading Trophic Failure,True
44783,325.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44784,168.1,Biosphere Collapse,Cascading Trophic Failure,True
44785,279.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44786,408.6,Biosphere Collapse,Cascading Trophic Failure,True
44787,307.2,Biosphere Collapse,Cascading Trophic Failure,True
44788,145.0,Biosphere Collapse,Cascading Trophic Failure,True
44789,345.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44790,543.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44791,433.3,Biosphere Collapse,Cascading Trophic Failure,True
44792,363.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44793,504.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44794,203.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44795,335.8,Biosphere Collapse,Pollinator Network Failure,True
44796,347.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44797,351.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44798,369.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44799,296.2,Biosphere Collapse,Cascading Trophic Failure,True
44800,307.6,Biosphere Collapse,Cascading Trophic Failure,True
44801,494.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44802,484.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44803,290.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44804,402.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44805,584.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44806,391.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44807,504.7,Biosphere Collapse,Pollinator Network Failure,True
44808,610.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44809,297.9,Biosphere Collapse,Pollinator Network Failure,True
44810,408.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44811,531.6,Biosphere Collapse,Pollinator Network Failure,True
44812,384.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44813,363.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44814,401.4,Biosphere Collapse,Cascading Trophic Failure,True
44815,610.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
